tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
4462,TMobileHelp,False,Sun Nov 26 00:23:47 +0000 2017,@116754 @115913 I am here to help you look into option are reducing cellular costs. Click https://t.co/Mww69Rzn7a to send me a message so we can chat. *AshleyNelson,,4463
4463,116754,True,Sun Nov 26 00:18:13 +0000 2017,"@TMobileHelp  @116755 @115913 Do you have any discounts or other ways to help nonprofits reduce communication expenses while away from the office? Trying to budget and find ways to reduce overhead.

To get an idea of our mission check out: https://t.co/oldmje0H7v",4462,
4464,TMobileHelp,False,Sun Nov 26 00:21:13 +0000 2017,@116756 @115913 I am here for you and I want to go over the details of this promotion. Click https://t.co/Mww69Rzn7a to send me a DM so I can help. *AshleyNelson,,4465
4465,116756,True,Sun Nov 26 00:16:34 +0000 2017,"@115913 @115911 Just received my new B&amp;W Google 
Pixel 2 XL (ordered on Oct. 4th). Went to TMO to switch from AT&amp;T but you canceled your $325 gift card promo. Now I need to stay with AT&amp;T ðŸ˜­ðŸ˜­ðŸ˜­ #youlostanewcustomer #wantedtoswitch",4464,
4466,TMobileHelp,False,Sun Nov 26 00:19:42 +0000 2017,"@116757 Hey, Claudia, I am for sure wanting to help you out today we totally understand doing it in the store getting it right there and then *RudyRobledo",,4467
4467,116757,True,Sun Nov 26 00:15:58 +0000 2017,@TMobileHelp I'd rather do it in person.,4466,4468
4468,TMobileHelp,False,Sun Nov 26 00:11:55 +0000 2017,"@116757 We can help you order your new phone, Claudia! DM us here so we can help out. *BlakeT",4467,4469
4469,116757,True,Sun Nov 26 00:08:26 +0000 2017,@115911 Is the system back up?,4468,4470
4470,116757,True,Sat Nov 25 22:37:32 +0000 2017,@115911 2nd day in a row trying to buy a phone. System down again. WTF!,"44,694,471",
4472,TMobileHelp,False,Sun Nov 26 00:16:26 +0000 2017,@116758 @115913 You should be able to take advantage of our offers. Click on my picture https://t.co/Mww69Rzn7a to send me a DM so I can look into this with you. *AshleyNelson,,4473
4473,116758,True,Sun Nov 26 00:15:35 +0000 2017,@115913 @TMobileHelp deny clients to pay off bill 2 take advantage of #BlackFriday #3 Strikes @115911 #,4472,
4474,AskPlayStation,False,Tue Oct 31 23:12:20 +0000 2017,@116759 Please power cycle your network devices and try again:Â https://t.co/UUMNDRIFMj,4475,4476
4475,116759,True,Tue Oct 31 23:59:11 +0000 2017,@AskPlayStation still not working,4477,4474
4477,AskPlayStation,False,Wed Nov 01 00:01:43 +0000 2017,@116759 Please start your system in safe mode and select restore default settings. Steps here: https://t.co/NiCy6xiXKC,4478,4475
4478,116759,True,Wed Nov 01 16:28:42 +0000 2017,@AskPlayStation still not working,4479,4477
4479,AskPlayStation,False,Wed Nov 01 16:39:28 +0000 2017,"@116759 Please follow us on Twitter and let us know once you do, so we can send you a DM.",,4478
4476,116759,True,Tue Oct 31 23:08:14 +0000 2017,@AskPlayStation only tried with one game but I also canâ€™t access netflix or my web browser.. my internet connection is working fine throughout the house,4474,4480
4480,AskPlayStation,False,Tue Oct 31 23:06:05 +0000 2017,@116759 Do you receive this error when accessing a specific game?,4476,4481
4481,116759,True,Tue Oct 31 23:03:46 +0000 2017,@AskPlayStation efeab30c,4480,4482
4482,AskPlayStation,False,Tue Oct 31 23:01:34 +0000 2017,@116759 PSN is Online. Please let us know the error code or message you receive when you try to sign in to the PSN.,4481,4483
4483,116759,True,Tue Oct 31 22:58:43 +0000 2017,@AskPlayStation is PSN down? canâ€™t log into my account,4482,
4484,AskPlayStation,False,Tue Oct 31 23:08:27 +0000 2017,"@116760 Hi Marteen, Please make sure you are following us, so we can assist you better via a Direct Message.",,4485
4485,116760,True,Tue Oct 31 23:05:20 +0000 2017,@AskPlayStation Shareplay not working today (yesterday np). Says game's not available in your country or region. We're in same city? (1/2),4484,
4486,AskPlayStation,False,Tue Oct 31 23:03:16 +0000 2017,"@116761 Hello there, Sorry to hear about the inconveniences, Are you getting an error message or an error code?",4487,4488
4487,116761,True,Fri Nov 03 14:06:41 +0000 2017,@AskPlayStation Hi&amp;thanks for kindness and support my issue was about my ISP.,4489,4486
4489,AskPlayStation,False,Fri Nov 03 14:09:09 +0000 2017,@116761 Alright! Tweet us back if you need further assistance,4490,4487
4490,116761,True,Fri Nov 03 14:19:26 +0000 2017,@AskPlayStation Thank youðŸ’–you are awesomeðŸ’–,4491,4489
4491,AskPlayStation,False,Fri Nov 03 14:20:53 +0000 2017,@116761 You are welcome!,4492,4490
4492,116762,True,Fri Nov 03 14:24:06 +0000 2017,@AskPlayStation @116761 pleas answer my,4493,4491
4493,116763,True,Fri Nov 03 14:39:39 +0000 2017,@116762 @AskPlayStation @116761 P,,4492
4488,116761,True,Tue Oct 31 15:04:21 +0000 2017,@AskPlayStation Hi everyone I can't join to playstation network after 3 dayðŸ˜¤ðŸ˜¤,4486,
4494,ATVIAssist,False,Tue Oct 31 23:02:20 +0000 2017,"@116764 Good afternoon, can you try clearing your cache? This link will have the steps https://t.co/WvlDqqYZ33 ^JP",4495,4496
4495,116764,True,Wed Nov 01 02:16:45 +0000 2017,@ATVIAssist I hard restarted my system. That worked. Thank you!,4497,4494
4497,ATVIAssist,False,Wed Nov 01 02:32:09 +0000 2017,"@116764 That's good news, if you need assistance in the future then feel free to reach out. Have a good one! ^JP",,4495
4496,116764,True,Tue Oct 31 20:45:08 +0000 2017,@ATVIAssist I purchased and down loaded the Variety Map Pack but didn't get my 10 rare supply drops from Lion Strike. Help? https://t.co/A22ReiMUIA,4494,
4498,AdobeCare,False,Tue Oct 31 23:11:57 +0000 2017,@116765 Which OS are you using? Do you have any recording of this issue so we can investigate further? ^Wren,,4499
4499,116765,True,Tue Oct 31 17:30:08 +0000 2017,@115778 Any chance yall are gonna EVER fix the stuck hand tool and constant stuck drag selection? The only version I can use is 2015.,4498,
2316,AdobeCare,False,Tue Oct 31 23:10:07 +0000 2017,@116236 Did you import the images as Embedded and Sidecar preview option in the import window?   ^Tanuj,4500,2315
4500,116236,True,Tue Oct 31 23:13:05 +0000 2017,@AdobeCare Thanks! Iâ€™m on location until Saturday will take a look when I get back !ðŸ‘,,2316
4501,AdobeCare,False,Tue Oct 31 23:07:00 +0000 2017,@116766 Also try resetting your preferences: https://t.co/gAC1eH9um6 ^Wren,,4502
4502,116766,True,Mon Oct 30 21:12:43 +0000 2017,"@AdobeCare Thanks, they are #0C2340 &amp; #003B49","450,145,034,504",4505
4505,AdobeCare,False,Mon Oct 30 20:23:55 +0000 2017,"@116766 Hi Derrick, do you have hex codes you could share for that gradient so I can try and replicate on my end? ^Wren",4502,4506
4506,116766,True,Mon Oct 30 18:36:44 +0000 2017,Can anyone who uses @115778 explain why a gradient would get lighter in the middle of two dark colors? I really don't understand. https://t.co/ROVT85dJas,4505,
4507,MicrosoftHelps,False,Tue Oct 31 22:46:30 +0000 2017,"@116767 Hello, Chris. Let's investigate this. Are you still experiencing the issue? What troubleshooting steps have you tried so far?","450,845,094,510",4511
4508,116767,True,Wed Nov 01 15:04:55 +0000 2017,@MicrosoftHelps Which would be my next step,4512,4507
4512,MicrosoftHelps,False,Wed Nov 01 16:24:32 +0000 2017,"@116767 Yikes! Just to clarify, which device are you using? Let's continue this troubleshooting via DM. We'll wait for you. https://t.co/3qcAsLFkaY",,4508
4509,116767,True,Wed Nov 01 15:04:46 +0000 2017,@MicrosoftHelps I don't have an installation USB anymore to restore my Notebook,,4507
4510,116767,True,Wed Nov 01 15:04:12 +0000 2017,@MicrosoftHelps Not much beyond 1) installing updates &amp; 2) uninstalling updates as instructed,,4507
4511,116767,True,Tue Oct 31 21:09:59 +0000 2017,"@MicrosoftHelps hi this is happening once a week, it's stuck in a very annoying cycle &amp; I can't restore it https://t.co/2GYVvFwPs8",4507,
4513,AirbnbHelp,False,Tue Oct 31 23:07:27 +0000 2017,"@116768 Hi there, we're here to help! Please DM us with your email and more details, thank you.",,4514
4514,116768,True,Tue Oct 31 22:46:23 +0000 2017,@115783 Hi! Some of our information is wrong in your neighborhood guide. Can you please let us know who to contact to change it?,4513,
4515,VirginAtlantic,False,Tue Oct 31 22:48:30 +0000 2017,@116769 They're good aren't they Luke! We've got into the spirit at the office here as well ðŸŽƒ^E https://t.co/u39hSMu7F8,,4516
4516,116769,True,Tue Oct 31 22:37:13 +0000 2017,Gotta hand it to @VirginAtlantic their staff is entirely dressed up for Halloween ðŸŽƒ &amp; Iâ€™m delighted,4515,
4517,VirginAtlantic,False,Tue Oct 31 22:33:36 +0000 2017,"@116770 Hey Sandra, we still operate yes. When were you looking at flying? ^E",4518,4519
4518,116770,True,Wed Nov 01 06:55:25 +0000 2017,@VirginAtlantic The first two weeks of June 2018.,4520,4517
4520,VirginAtlantic,False,Wed Nov 01 07:51:09 +0000 2017,@116770 At that time we have weekly flights on Tues 5 &amp; 12 June ^S,4521,4518
4521,116770,True,Wed Nov 01 09:31:25 +0000 2017,@VirginAtlantic Are they direct flight ?,4522,4520
4522,VirginAtlantic,False,Wed Nov 01 09:34:11 +0000 2017,@116770 Yes from London Gatwick Sandra ^S,4523,4521
4523,116770,True,Wed Nov 01 10:01:49 +0000 2017,@VirginAtlantic Sorry to bother you again . Are they direct flights?  X,4524,4522
4524,VirginAtlantic,False,Wed Nov 01 10:08:58 +0000 2017,@116770 Yes,4525,4523
4525,116770,True,Wed Nov 01 10:15:18 +0000 2017,@VirginAtlantic Thank you very much for your help. I was only able to see were via Atlanta !,,4524
4519,116770,True,Tue Oct 31 22:01:19 +0000 2017,@VirginAtlantic Are you no longer flying direct to Cancun Mexico ?,4517,
4526,XboxSupport,False,Tue Oct 31 23:10:16 +0000 2017,"@116771 Just checking in, are you still seeing this with your account? Tweet us any time for official Xbox support! ^EZ",4527,4528
4527,116771,True,Tue Oct 31 23:54:08 +0000 2017,"@XboxSupport So far no, but thanks for checking in",,4526
4528,116771,True,Tue Oct 31 16:30:22 +0000 2017,When something on your Xbox account went wrong and itâ€™s saying itâ€™s having trouble downloading WWII...,4526,
4529,XboxSupport,False,Tue Oct 31 23:08:39 +0000 2017,@116772 If you order the game before the launch date you should get all pre-order bonuses for the game that are eligible. ^JS,,4530
4530,116772,True,Tue Oct 31 22:30:45 +0000 2017,@XboxSupport If I pre order Cod WW2 on Xbox one right now will I still get the free weapon unlock and double Xp?,4529,
4531,XboxSupport,False,Tue Oct 31 23:07:50 +0000 2017,@116773 Thanks for reaching out! Could you let us know what's specifically is going on so we might be able to help? ^JS,,4532
4532,116773,True,Tue Oct 31 22:30:47 +0000 2017,@115790 @XboxSupport whats the story with broken pro clubs? @116774,4531,
4533,XboxSupport,False,Tue Oct 31 23:07:31 +0000 2017,"@116775 If you need help with this, let us know! We're official Xbox support &amp; we'd be happy to help ^EZ",4534,4535
4534,116775,True,Sun Nov 12 22:12:50 +0000 2017,@XboxSupport Maybe push them into fixing broken achievements on Xbox One?,4536,4533
4536,XboxSupport,False,Sun Nov 12 22:47:46 +0000 2017,"@116775 Hello! If you're seeing achievement issues, we recommend the steps over in our guide here  https://t.co/sjqdEQXJjy  ^TJ",4537,4534
4537,116775,True,Sun Nov 12 22:55:02 +0000 2017,"@XboxSupport No, it is literally unobtainable.",4538,4536
4538,XboxSupport,False,Mon Nov 13 00:25:07 +0000 2017,@116775 Not sure we follow. Could you follow us back &amp; DM your GamerTag when you get a chance? ^TJ,,4537
4535,116775,True,Tue Oct 31 16:28:06 +0000 2017,@310 Are you ever going to patch the BFA achievement on Darksiders 2 for Xbox one?  You already fixed PS4.,4533,
4539,XboxSupport,False,Tue Oct 31 23:06:05 +0000 2017,"@116776 Hi, we can not speculate on the reasoning why you they are not. ^RM",4540,4541
4540,116776,True,Tue Oct 31 23:08:34 +0000 2017,@XboxSupport Que??,,4539
4541,116776,True,Tue Oct 31 22:06:27 +0000 2017,@15913 @116777 @311 @312 @313 @314 Congrats guys!!,4539,4542
4542,15913,True,Tue Oct 31 22:05:56 +0000 2017,"Congrats to @116777, @311, @312, @313 and @314 â€“ they each won a code for Gears of War 4.",4541,
4543,XboxSupport,False,Tue Oct 31 23:05:43 +0000 2017,@116778 HI! Are you still seeing this with the connection in-game? If you need help Tweet us for official Xbox support ^EZ,,4544
4544,116778,True,Tue Oct 31 16:25:27 +0000 2017,@116779 @115790 and we all know that its aload of bullshit due to not losing connection to Xbox live or it happening on any other game,4543,4545
4545,116779,True,Tue Oct 31 14:53:36 +0000 2017,@116778 @115790 It not eas fault its your Internet or console that is always what I get told by them,4544,4546
4546,116778,True,Tue Oct 31 13:51:42 +0000 2017,@115790 love losing connection to ea servers when playing squad battles.. what a joke,4545,
4547,XboxSupport,False,Tue Oct 31 23:02:28 +0000 2017,"@116780 Hey there, are you still seeing this in the game? If you need help official Xbox support is just an @ away! ^EZ",4548,4549
4548,116780,True,Wed Nov 01 14:23:51 +0000 2017,"@XboxSupport hi have now got the emblem in gow 4, but the multiplier in gow 2 JP still not working getting 50 xp on horde not 2500 xp still",4550,4547
4550,116781,True,Wed Nov 01 14:29:07 +0000 2017,@116780  #XboxHelp this has to be reported to Gears of war. The update and do the server fix,4551,4548
4551,116780,True,Wed Nov 01 14:56:58 +0000 2017,"@116781 have reported it them, they said report it to xbox live, would be nice if we knew if it was going to be fixed though","45,524,553",4550
4552,XboxSupport,False,Wed Nov 01 17:12:11 +0000 2017,@116780 recommend contacting The Coalition Studio here: https://t.co/ilD6a8HEwV or via the forums: https://t.co/6VtKnVan7w .  2 ^ZM,,4551
4553,XboxSupport,False,Wed Nov 01 17:12:10 +0000 2017,"@116780 Hi there, for a specific in-game reward issue such as with XP, we  1 ^ZM",,4551
4549,116780,True,Tue Oct 31 16:17:15 +0000 2017,"@115786 could you please fix the game gears of war 2 Japan, the multiplier on the public matches does not work, and no longer complete",4547,4554
4554,115786,True,Tue Oct 31 13:00:03 +0000 2017,"True Power is just 7 days away. 
Are you ready?
Pre-order #XboxOneX: https://t.co/46eqVpFeir https://t.co/M1vBNct6bm","45,494,555",
4556,Safaricom_Care,False,Tue Oct 31 23:12:18 +0000 2017,"@116782 For the airtime to be reversed Ed,we need the whole amount or https://t.co/hdQYlYeaDQ can send credit to line to top up.^SB",4557,4558
4557,116782,True,Tue Oct 31 23:25:19 +0000 2017,@Safaricom_Care I bought airtime for the line. Has it been consumed?,4559,4556
4559,Safaricom_Care,False,Tue Oct 31 23:34:30 +0000 2017,"@116782 Hi, kindly top up some airtime to 0729***915 to enable reversal.^CN",,4557
4558,116782,True,Tue Oct 31 23:07:00 +0000 2017,@Safaricom_Care the recipient is a postpay CVP line,4556,4560
4560,Safaricom_Care,False,Tue Oct 31 23:05:12 +0000 2017,"@116782 Hello,kindly advise the recipient to top up as we need full amount to reverse.^SB",4558,
4561,nationalrailenq,False,Tue Oct 31 23:07:40 +0000 2017,@116783 Where is it you are travelling from?,4562,4563
4562,116783,True,Tue Oct 31 23:08:26 +0000 2017,@nationalrailenq That would help... Watford Junction ðŸ™ŒðŸ»,4564,4561
4564,nationalrailenq,False,Tue Oct 31 23:23:33 +0000 2017,@116783 These service appear to be running fine this coming Sunday,,4562
4563,116783,True,Tue Oct 31 22:46:49 +0000 2017,"@nationalrailenq hi all, whatâ€™s the score with Liverpool Lime Street on Sunday, is it open or a bus ride from elsewhere. Thanks.",4561,
4565,AirAsiaSupport,False,Tue Oct 31 23:08:14 +0000 2017,"@116784 Hi There, we has respond you via DM, see you there!- Anwar",,4566
4566,116784,True,Tue Oct 31 15:11:00 +0000 2017,@AirAsiaSupport activated the E-Gift voucher but I didn't receive any email as it mentioned. How long will it take to process?,4565,
4567,ArgosHelpers,False,Tue Oct 31 23:14:36 +0000 2017,"@116785 Hi, I am not familiar with this catalogue what was the title of it please? Laurence.",4568,4569
4568,116785,True,Wed Nov 01 07:05:12 +0000 2017,@ArgosHelpers It's called Argos Home. I had an email asking if I wanted one. Had one last year too. It's not that thick just has furniture in.,4570,4567
4570,ArgosHelpers,False,Wed Nov 01 08:01:30 +0000 2017,@116785 You can check our website for all our offers and stock. Marc,4571,4568
4571,116785,True,Wed Nov 01 08:04:44 +0000 2017,@ArgosHelpers That wasn't my question. In the home catalogue there was vouchers for an extra Â£20 off. I was wondering if you could help me with the codes.,4572,4570
